,x,y,z,qx,qy,qz,qw,time,name,id
101,1.8256728137379767,2.0046376765490135,0.47634511403658714,0.0,0.0,-0.6737978963687978,0.7389156885930781,1584270997.544481,object_1,101
102,1.8211189335883256,2.007954234257888,0.5000937256756086,0.0,0.0,-0.6714138193832615,0.7410826425852796,1584270997.611513,object_1,102
103,1.828272025835574,1.99034937145794,0.49607242537234914,0.0,0.0,-0.6739966820683438,0.738734372126317,1584270997.845923,object_1,103
104,1.8229239012869443,1.9895082245891216,0.5016033264648926,0.0,0.0,-0.6703485355247003,0.7420463873100452,1584270997.8795352,object_1,104
105,1.822680043829297,1.9773542618175766,0.48417061513929716,0.0,0.0,-0.6685919091249084,0.7436295173355548,1584270998.2480433,object_1,105
106,1.8309821251689324,2.071342415099916,0.44165708626856437,0.0,0.0,-0.6792296836766761,0.7339257706420196,1584270998.3483648,object_1,106
107,1.8375517338024423,2.0636066721627464,0.432859724504581,0.0,0.0,-0.682678598676004,0.7307187768969452,1584270998.582781,object_1,107
108,1.8417036882229483,1.9797559658553618,0.4829630948832747,0.0,0.0,-0.682133566302449,0.7312275963908244,1584270999.219872,object_1,108
109,1.8409881047647432,1.9819482416229144,0.48761304734726985,0.0,0.0,-0.6815572251758237,0.7317648179645093,1584270999.387452,object_1,109
110,1.8302345063640255,1.9846904661119662,0.4950478682961218,0.0,0.0,-0.6741132900639359,0.7386279660012717,1584270999.4209678,object_1,110
111,1.841639857808004,1.9916173957400485,0.44652388449586145,0.0,0.0,-0.6822893386545748,0.731082251431604,1584270999.4544759,object_1,111
112,1.8271435814829988,1.7090006194752068,0.6379994244432274,0.0,0.0,-0.658534054320791,0.7525509280439574,1584271001.5324786,object_2,112
113,1.8337933802208286,1.9842842672273733,0.49490767055642587,0.0,0.0,-0.6767787086770908,0.7361865113416366,1584270999.4879918,object_1,113
114,1.8554869300935364,1.6216965975716342,0.6455085706944037,0.0,0.0,-0.6740751740109528,0.7386627510454982,1584271002.4371815,object_2,114
115,1.857884276708793,1.947924020727095,0.5262911591671038,0.0,0.0,-0.6939399756522621,0.7200328535502654,1584271000.3258262,object_1,115
116,1.8479190659055635,1.9060176762997452,0.5100778114880227,0.0,0.0,-0.6869000258870188,0.7267519208343469,1584271000.6273534,object_1,116
117,1.8683420649808173,2.065880354940182,0.4554726853831714,0.0,0.0,-0.7136907659405134,0.7004609129789066,1584271140.81984,object_2,117
118,1.8736026563216615,2.0705641126314704,0.4550880000610984,0.0,0.0,-0.7157138586420858,0.6983936372474024,1584271141.6912065,object_2,118
119,1.867780279545309,2.0654216140912487,0.45364599513876014,0.0,0.0,-0.7133378403079468,0.7008203233245981,1584271141.9928505,object_2,119
120,1.8733999541193487,2.0703084670652014,0.45006868889972507,0.0,0.0,-0.7154933741017617,0.6986195184909139,1584271143.467493,object_2,120
121,1.868418633825203,2.065902855162322,0.4530417049644865,0.0,0.0,-0.7133063520970292,0.7008523725136621,1584271143.9366264,object_2,121
122,1.8724508369239772,2.069323432748649,0.4509779305692171,0.0,0.0,-0.7151683546220271,0.6989522333802379,1584271144.640251,object_2,122
123,1.8678383088826216,2.0653262621165336,0.4559998441339924,0.0,0.0,-0.7130419256145439,0.7011213962759253,1584271144.8748405,object_2,123
124,1.8666531958801234,2.0654233463613267,0.45381623266135407,0.0,0.0,-0.7126726729823284,0.7014967292754993,1584271145.0088985,object_2,124
125,1.86849575384025,2.0658708613012595,0.4522933124511761,0.0,0.0,-0.7133171880268366,0.7008413438614239,1584271145.2435997,object_2,125
126,1.8723104796477068,2.0695835716032356,0.45113542705926446,0.0,0.0,-0.7151341117781975,0.6989872689621811,1584271145.344118,object_2,126
127,1.8712189754009911,2.069160455551061,0.4519081808802473,0.0,0.0,-0.7147681652165531,0.6993614730545016,1584271145.6124618,object_2,127
128,1.8677750984718609,2.065154029997236,0.45318062711371354,0.0,0.0,-0.7130960249946272,0.7010663728470095,1584271145.7130098,object_2,128
129,1.867481416368236,2.0653878575896285,0.45271800578509336,0.0,0.0,-0.7129809431870664,0.7011834101375197,1584271145.8141048,object_2,129
130,1.8738391257772053,2.0708431232819273,0.44936289543545893,0.0,0.0,-0.7157819195954748,0.6983238815766057,1584271145.847621,object_2,130
131,1.8662369420189548,2.0655945323381246,0.45446739442214834,0.0,0.0,-0.7122241884066023,0.701952067771409,1584271146.081808,object_2,131
132,1.8725905509135259,2.0697475820473654,0.4528857512334403,0.0,0.0,-0.7150946567918424,0.6990276330931111,1584271146.115214,object_2,132
133,1.8730531005305946,2.0698785448385113,0.4492559323790072,0.0,0.0,-0.7153190826161477,0.6987979751295741,1584271146.1820102,object_2,133
134,1.8682660626624945,2.066070037513869,0.45024470443948017,0.0,0.0,-0.713047352958026,0.7011158766135254,1584271146.450062,object_2,134
135,1.8719218079958322,2.070115585089171,0.4501784026912068,0.0,0.0,-0.7146578814589579,0.6994741685499144,1584271146.919755,object_2,135
136,1.8695296595575581,2.0665931796253196,0.4535683156511342,0.0,0.0,-0.7139027868948271,0.7002448220899595,1584271147.154367,object_2,136
137,1.8604967253456353,2.0837117948225456,0.4300185997749689,0.0,0.0,-0.7107221276892188,0.7034728546382651,1584271148.461481,object_2,137
138,1.8655461523141204,2.080951405635502,0.44805905674155777,0.0,0.0,-0.7127592844215885,0.7014087271133894,1584271148.494997,object_2,138
139,1.857904924550538,2.1802482320269196,0.38893011759690743,0.0,0.0,-0.7038977346800563,0.7103013297976325,1584271149.3660731,object_2,139
140,1.8750547216742506,2.078679523022827,0.452669932241927,0.0,0.0,-0.7112609154609405,0.7029280974165599,1584271150.1369443,object_2,140
141,1.8801584908031521,2.0788026092861616,0.44863076697619464,0.0,0.0,-0.7127016899779374,0.7014672487740193,1584271151.3440514,object_2,141
142,1.872115760499018,2.0770721691183676,0.447355703754479,0.0,0.0,-0.7090871393822573,0.7051208611030362,1584271151.7466345,object_2,142
143,1.869619384214644,2.0748694649097237,0.4544233837009046,0.0,0.0,-0.707959095481592,0.7062534383101339,1584271152.1147287,object_2,143
144,1.8715973357715192,2.0767130548075023,0.45186679965865495,0.0,0.0,-0.7087809501512097,0.7054286389867854,1584271152.3823862,object_2,144
145,1.8686140355052687,2.075826057547552,0.4530571026497402,0.0,0.0,-0.7071591944178891,0.7070543640698657,1584271152.818031,object_2,145
146,1.8758035484639237,2.0737202251774822,0.4530741761917584,0.0,0.0,-0.7106823683017491,0.7035130214750946,1584271153.220133,object_2,146
147,1.8785311968482707,2.080077645268963,0.45492938917969006,0.0,0.0,-0.7115855746687186,0.7025994377477037,1584271153.555063,object_2,147
148,1.8783626212871765,2.078867897621172,0.4548284592901677,0.0,0.0,-0.7116291541725902,0.7025552981307619,1584271153.9241555,object_2,148
149,1.8787341899523746,2.0774303648010624,0.4564175248375145,0.0,0.0,-0.7117326867326924,0.7024504129376415,1584271154.293053,object_2,149
150,1.8918588560437448,2.0868391819160768,0.46492200402009054,0.0,0.0,-0.7162185710204964,0.6978760337806122,1584271154.6620543,object_2,150
151,1.9123748048576035,2.050776366583531,0.4992200656290315,0.0,0.0,-0.726912542860172,0.6867300452379803,1584271154.9966648,object_2,151
152,1.875970607452149,2.098540512512293,0.44849582249788067,0.0,0.0,-0.7099177358471633,0.7042846074774296,1584271155.3986976,object_2,152
153,1.8765304745784617,2.1311899590222105,0.43946479500010405,0.0,0.0,-0.7090312381537045,0.7051770723174604,1584271156.0026402,object_2,153
154,1.882088264512977,2.1247857408757804,0.4371746356952593,0.0,0.0,-0.7101748090817019,0.7040253834527334,1584271156.3708222,object_2,154
155,1.8839133334233882,2.1200638484946914,0.4369301091389738,0.0,0.0,-0.7096693187742786,0.7045349231872408,1584271156.705612,object_2,155
156,1.882173334454857,2.1178611529483105,0.4348617485906121,0.0,0.0,-0.7090295691743788,0.7051787504146696,1584271156.7390418,object_2,156
157,1.880345987974629,2.1252769411610783,0.4333475421395032,0.0,0.0,-0.7069775540981013,0.7072359846624507,1584271157.074137,object_2,157
